date,hour,PlayStation5,PlayStation5 DE,XboxSX,XboxSS,Switchグレー,Switchネオン,SwitchLiteターコイズ,Switch有機ELネオン,Switch有機ELホワイト
2021年11月11日,03時,92000,82000,77500,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,04時,92000,82000,77500,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,05時,92000,82000,77500,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,06時,92000,82000,77500,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,07時,92000,82000,77500,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,08時,92000,82000,77500,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,09時,92000,82000,77500,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,10時,92000,82000,75000,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,11時,92000,82000,75000,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,12時,92000,82000,76000,35000,31200,30600,19400,45000.0,46000.0
2021年11月11日,13時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,14時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,15時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,16時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,17時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,18時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,19時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,20時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,21時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,22時,92000,82000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月11日,23時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,00時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,01時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,02時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,03時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,04時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,05時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,06時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,07時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,08時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,09時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,10時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,11時,92000,82000,76000,35000,31300,30800,19400,45000.0,46000.0
2021年11月12日,12時,92000,82000,76000,35000,31600,31100,19400,46000.0,47000.0
2021年11月12日,13時,92000,82000,76000,35000,31600,31100,19400,46000.0,47000.0
2021年11月12日,14時,92000,82000,76000,35000,31600,31100,20000,46000.0,47000.0
2021年11月12日,15時,92000,82000,76000,35000,31600,31100,20000,46000.0,47000.0
2021年11月12日,16時,92000,82000,76000,35000,31600,31100,20000,46000.0,47000.0
2021年11月12日,17時,94000,83000,76000,35000,31600,31200,20000,46000.0,47000.0
2021年11月12日,18時,94000,83000,76000,35000,31600,31200,20000,46000.0,47000.0
2021年11月12日,19時,94000,83000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月12日,20時,94000,83000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月12日,21時,94000,83000,76000,35000,31200,30700,19400,45000.0,46000.0
2021年11月12日,22時,94000,83000,77500,36000,31200,30700,19400,45000.0,46000.0
2021年11月12日,23時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,00時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,01時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,02時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,03時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,04時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,05時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,06時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,07時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,08時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,09時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,10時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,11時,94000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,12時,95000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,13時,95000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,14時,95000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,15時,95000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,16時,95000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,17時,95000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,18時,95000,83000,77500,36000,31600,31100,20000,46000.0,47000.0
2021年11月13日,19時,95000,83000,77500,36000,31600,31200,20000,46000.0,47000.0
2021年11月13日,20時,95000,83000,77500,36000,31600,31200,20000,46000.0,47000.0
2021年11月13日,21時,95000,83000,77500,36000,31600,31200,20000,46000.0,47000.0
2021年11月13日,22時,95000,83000,77500,36000,31600,31200,20000,46000.0,47000.0
2021年11月13日,23時,95000,83000,77500,36000,31600,31200,20000,46000.0,47000.0
2021年11月14日,00時,95000,83000,77500,36000,31600,31300,20000,46000.0,47000.0
2021年11月14日,01時,95000,83000,77500,36000,31600,31300,20000,46500.0,47000.0
2021年11月14日,02時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,03時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,04時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,05時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,06時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,07時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,08時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,09時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,10時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,11時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,12時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,13時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,14時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,15時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,16時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,17時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,18時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,19時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,20時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,21時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,22時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月14日,23時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,00時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,01時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,02時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,03時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,04時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,05時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,06時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,07時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,08時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,09時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,10時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,11時,95000,83000,77500,36000,31600,31300,20000,46600.0,47600.0
2021年11月15日,12時,95000,83000,77500,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,13時,95000,83000,77500,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,14時,95000,85000,77500,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,15時,95000,85000,77500,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,16時,95000,85000,77500,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,17時,95000,85500,77500,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,18時,95000,85500,77500,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,19時,95000,85500,78000,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,20時,95000,85500,78000,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,21時,95000,85500,78000,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,22時,95000,85500,78000,36000,31600,31300,20400,46600.0,47600.0
2021年11月15日,23時,97000,85600,78000,37500,31600,31600,20500,46600.0,47600.0
2021年11月16日,00時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,01時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,02時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,03時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,04時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,05時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,06時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,07時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,08時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,09時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,10時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,11時,97000,85600,78000,37500,31600,31600,20500,46900.0,47600.0
2021年11月16日,12時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,13時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,14時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,15時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,16時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,17時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,18時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,19時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,20時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,21時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,22時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月16日,23時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,00時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,01時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,02時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,03時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,04時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,05時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,06時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,07時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,08時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,09時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,10時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,11時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,12時,97000,85600,78000,37500,31600,31600,20500,47100.0,47600.0
2021年11月17日,13時,100000,87000,78000,37500,31600,31600,20600,47100.0,47600.0
2021年11月17日,14時,100000,87000,78000,37500,31600,31600,20600,47100.0,47600.0
2021年11月17日,15時,101000,87500,78500,37500,31700,31700,20600,47100.0,48100.0
2021年11月17日,16時,101000,87500,78500,37500,31700,31700,20600,47100.0,48100.0
2021年11月17日,17時,101000,87500,78500,37500,31700,31700,20600,47100.0,48100.0
2021年11月17日,18時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月17日,19時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月17日,20時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月17日,21時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月17日,22時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月17日,23時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,00時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,01時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,02時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,03時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,04時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,05時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,06時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,07時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,08時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,09時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,10時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,11時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,12時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,13時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,14時,102000,89000,78500,37500,31700,31700,20700,47100.0,48100.0
2021年11月18日,15時,102000,89000,78500,37500,31700,31700,20700,47100.0,47600.0
2021年11月18日,16時,102000,89000,78500,37500,31700,31700,20700,47100.0,47600.0
2021年11月18日,17時,102000,89000,78500,37500,31600,31600,20700,46600.0,47100.0
2021年11月18日,18時,102000,89000,78500,36500,31600,31600,20700,46600.0,47100.0
2021年11月18日,19時,101200,88200,78600,36500,31600,31600,20700,46100.0,46600.0
2021年11月18日,20時,100000,88000,78600,36500,31500,31000,20700,46000.0,46500.0
2021年11月18日,21時,96000,85000,78600,36500,31500,31000,20700,46000.0,46500.0
2021年11月18日,22時,96000,85000,78600,36500,31500,31000,20700,46000.0,46500.0
2021年11月18日,23時,96000,85000,78600,36500,31500,31000,20700,46000.0,46500.0
2021年11月19日,00時,96000,85000,78700,36500,31500,31000,20700,46000.0,46500.0
2021年11月19日,01時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,02時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,03時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,04時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,05時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,06時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,07時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,08時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,09時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,10時,96000,85000,78700,36500,31600,31000,20700,46000.0,46600.0
2021年11月19日,11時,96000,84000,79000,35000,31600,31000,20700,41000.0,42500.0
2021年11月19日,12時,96000,84000,79000,35000,31600,31000,20700,40200.0,41200.0
2021年11月19日,13時,96000,84000,79000,35000,31600,31000,20700,40200.0,41200.0
2021年11月19日,14時,96000,84000,79000,35000,31600,31000,20700,40200.0,41200.0
2021年11月19日,15時,96000,84000,79000,35000,31000,31000,20700,40200.0,41200.0
2021年11月19日,16時,96000,84000,79000,35000,31000,30500,20700,40200.0,41200.0
2021年11月19日,17時,96000,84000,79000,35000,31000,30500,20700,40200.0,41200.0
2021年11月19日,18時,96000,84000,79000,35000,31000,30500,20700,40200.0,41200.0
2021年11月19日,19時,96000,84000,79000,35000,31000,30500,20700,40200.0,41200.0
2021年11月19日,20時,96000,84000,79000,35000,31000,30500,20700,40200.0,41200.0
2021年11月19日,21時,96000,84000,79000,35000,31000,30500,20700,40200.0,41200.0
2021年11月19日,22時,96000,84000,79000,35000,31000,30500,20700,40200.0,41200.0
2021年11月19日,23時,96000,87100,79000,35000,31000,30500,20700,40200.0,41200.0
2021年11月20日,00時,96000,87100,79000,35000,31000,30500,20700,40200.0,41200.0
2021年11月20日,01時,100200,87200,79000,35000,31000,31000,20700,41000.0,42000.0
2021年11月20日,02時,100200,87200,79000,35000,31000,31000,20700,41000.0,42000.0
2021年11月20日,03時,100200,87200,79000,35000,31000,31000,20700,41000.0,42000.0
2021年11月20日,04時,100200,87200,79000,35000,31000,31000,20700,41000.0,42000.0
2021年11月20日,05時,100200,87200,79000,35000,31000,31000,20700,41000.0,42000.0
2021年11月20日,06時,100200,87200,79000,35000,31000,31000,20700,41000.0,42000.0
2021年11月20日,07時,100200,87200,79000,35000,31000,31000,20700,41000.0,42000.0
2021年11月20日,08時,100200,87200,79000,35000,31000,31000,20700,41000.0,42000.0
2021年11月20日,09時,100200,87200,79000,35000,31000,31000,20700,41000.0,42000.0
2021年11月20日,10時,100200,87200,79000,35000,31500,31500,20700,41000.0,42000.0
2021年11月20日,11時,100200,87200,79000,35000,31500,31500,20700,41000.0,42000.0
2021年11月20日,12時,100200,87200,79200,35000,31500,31500,20700,41000.0,42000.0
2021年11月20日,13時,100200,87200,79200,35000,31500,31500,20700,41000.0,42000.0
2021年11月20日,14時,100200,87200,79200,35000,31500,31500,20700,41500.0,42000.0
2021年11月20日,15時,100200,87200,79200,35000,31500,31500,20700,41500.0,42000.0
2021年11月20日,16時,100200,87200,79200,35000,31500,31500,20700,41500.0,42000.0
2021年11月20日,17時,100200,87200,79200,35000,31500,31500,20700,41500.0,42000.0
2021年11月20日,18時,100200,87200,79200,35000,31500,31500,20700,41500.0,42000.0
2021年11月20日,19時,100200,87200,79200,35000,31500,31500,20700,41500.0,42000.0
2021年11月20日,20時,100200,87200,79200,35000,31500,31500,20700,41500.0,42000.0
2021年11月20日,21時,100200,87600,79200,35000,31500,31500,20700,41500.0,42000.0
2021年11月20日,22時,100200,88100,79200,35000,31500,31500,20800,41500.0,42000.0
2021年11月20日,23時,100200,88100,79200,35000,31500,31500,20800,41500.0,42000.0
2021年11月21日,00時,100200,88100,79200,35000,31500,31500,20700,41500.0,42000.0
2021年11月21日,01時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,02時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,03時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,04時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,05時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,06時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,07時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,08時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,09時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,10時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,11時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,12時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,13時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,14時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,15時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,16時,100200,88100,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,17時,96000,85000,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,18時,96000,85000,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,19時,96000,85000,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,20時,96000,85000,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,21時,96000,85000,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,22時,96000,85000,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月21日,23時,96000,85000,79200,35000,31600,31600,20700,41500.0,42000.0
2021年11月22日,00時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,01時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,02時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,03時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,04時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,05時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,06時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,07時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,08時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,09時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,10時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,11時,96000,85000,79200,35000,31100,31100,20700,40000.0,41000.0
2021年11月22日,12時,96000,85000,79000,35000,31500,31500,20700,42000.0,42000.0
2021年11月22日,13時,96000,85000,79000,35000,31500,31500,20700,42000.0,43000.0
2021年11月22日,14時,96000,85000,79000,35000,31600,31600,20800,43000.0,43100.0
2021年11月22日,15時,96000,85000,79000,35000,31600,31600,20800,43000.0,43100.0
2021年11月22日,16時,96000,85000,79000,35000,31600,31600,20800,43000.0,43100.0
2021年11月22日,17時,96000,85000,79000,35000,31600,31600,20800,43000.0,43500.0
2021年11月22日,18時,96000,85000,79000,35000,31600,31600,20800,43000.0,43500.0
2021年11月22日,19時,96000,85000,79000,35000,31600,31600,20800,43000.0,43500.0
2021年11月22日,20時,96000,85000,79000,35000,31600,31600,20800,43000.0,43500.0
2021年11月22日,21時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月22日,22時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月22日,23時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,00時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,01時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,02時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,03時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,04時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,05時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,06時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,07時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,08時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,09時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,10時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,11時,96000,85000,79000,35000,31300,31300,20800,43600.0,44100.0
2021年11月23日,12時,96000,85000,79000,35000,31600,31500,20800,43600.0,44100.0
2021年11月23日,13時,96000,85000,79000,35000,31600,31500,20800,43600.0,44100.0
2021年11月23日,14時,96000,85000,79000,35000,31600,31500,20800,43600.0,44100.0
2021年11月23日,15時,96000,85000,79000,35000,31600,31500,20800,43600.0,44100.0
2021年11月23日,16時,96000,85000,79000,35000,31600,31500,20800,43600.0,44100.0
2021年11月23日,17時,96000,85000,79000,35000,31600,31500,20800,43600.0,44100.0
2021年11月23日,18時,96000,85000,79000,35000,31600,31500,20800,43600.0,44100.0
2021年11月23日,19時,96000,85000,79000,35000,31600,31500,20800,43600.0,44100.0
2021年11月23日,20時,96000,85000,79000,35000,31600,31500,20800,43600.0,44100.0
2021年11月23日,21時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月23日,22時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月23日,23時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,00時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,01時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,02時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,03時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,04時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,05時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,06時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,07時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,08時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,09時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,10時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,11時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,12時,96000,85000,79000,35000,31100,31100,20800,43600.0,44100.0
2021年11月24日,13時,96000,85000,79000,35000,31200,31200,20800,43600.0,44100.0
2021年11月24日,14時,96000,85000,79000,35000,31200,31200,20800,43600.0,44100.0
2021年11月24日,15時,100000,87000,79000,35000,31200,31200,20800,44000.0,45000.0
2021年11月24日,16時,100000,87000,79000,35000,31200,31200,20800,44000.0,45000.0
2021年11月24日,17時,100000,87000,79000,35000,31300,31300,20800,44000.0,45000.0
2021年11月24日,18時,100000,87000,79000,35000,31600,31500,20800,44000.0,45000.0
2021年11月24日,19時,100000,87000,79000,35000,31600,31500,20800,44000.0,45000.0
2021年11月24日,20時,100000,87000,79000,35000,31600,31500,20800,44000.0,45000.0
2021年11月24日,21時,100000,87000,79000,35000,31600,31500,20800,44000.0,45000.0
